species_id,version_id,language_id,flavor_text
121,27,8,Si dice che il suo nucleo brillante emetta e ricevamisteriosi segnali radio.Stargli vicino può far venire mal di testa.
121,27,9,Its shining core is thought to receive andtransmit enigmatic signals. It has been knownto cause headaches in those who approach it.
121,27,11,輝く　コアから　謎の　電波を送受信　していると　いう。近づくと　頭痛が　することも。
121,27,12,据说会从闪着光的内核收发神秘的电波。靠近的话可能会头痛。
121,28,1,アブストラクトな　ボディの　せいでうちゅうからの　しんりゃくしゃ　ではとじもとの　ひとは　うわさ　している。
121,28,3,추상적인 몸 때문에우주에서 온 침략자가 아닐까 하고그 지방 사람들은 말한다.
121,28,4,因為身體的造型很抽象，被本地的人謠傳為來自宇宙的侵略者。
121,28,5,La forme abstraite de son corps ne ressemble àrien de connu. On raconte dans les campagnesqu’il s’agit d’un envahisseur venu de l’espace.
121,28,6,"Aufgrund seiner ungewöhnlichen Körperformhegen viele Einheimische den Verdacht, es seiin Wirklichkeit ein Eindringling aus dem All."
121,28,7,"Corre el rumor de que Starmie es un invasor delespacio exterior, debido a la forma tan peculiarde su cuerpo."
121,28,8,"A causa dell’insolita forma del suo corpo, chemolti definiscono astratta, gira voce che sitratti di un invasore alieno."
121,28,9,"Its unusual body shape, reminiscent of abstractart, led local people to spread rumors that thisPokémon may be an invader from outer space."
121,28,11,アブストラクトな　ボディの　せいで宇宙からの　侵略者　ではと地元の　人は　噂　している。
121,28,12,因为身体外形很抽象的缘故，被当地的人谣传为来自宇宙的侵略者。
121,29,1,かがやく　コアは　うみの　ほうせきとよばれる。　こうかな　アクセサリーにかえられ　かくれて　とりひきされる。
121,29,3,빛나는 코어는 바다의 보석이라고불린다. 고가의 액세서리로만들어져 은밀히 거래된다.
121,29,4,閃耀的核心被人們稱為海中寶石。有人把它變成昂貴的飾品，在暗地裡偷偷買賣。
121,29,5,On appelle son cœur lumineux « le joyau de lamer ». Les bijoux fabriqués à partir de celui-cise vendent à prix d’or et en secret.
121,29,6,"Sein leuchtender Kern, das „Juwel des Meeres“,ist so wertvoll, dass manche ihn zu Schmuckverarbeiten und unter der Hand verkaufen."
121,29,7,Su reluciente núcleo se conoce como la Gemadel Mar y con él se elaboran adornos por losque se pagan fortunas.
121,29,8,"Con il suo nucleo brillante, chiamato“gemma del mare”, si producono preziosiaccessori che vengono poi venduti di nascosto."
121,29,9,Its sparkling core is called “the gem of the sea.”This core can be made into high-pricedaccessories that are traded in secret.
121,29,11,輝く　コアは　海の　宝石と呼ばれる。　高価な　アクセサリーに変えられ　隠れて　取引される。
121,29,12,发光的核心被称为海之宝石。有人将它变成昂贵的饰品，在暗地里偷偷地买卖。
121,30,1,きかがくてきな　ボディを　かいてんしすいちゅうを　およぐ。　つねに　なぞのでんぱを　はっしんして　いるらしい。
121,30,3,기하학적인 몸을 회전시켜수중에서 헤엄친다. 항상 의문의전파를 발신하고 있다고 한다.
121,30,4,會轉動像幾何圖形般的身體在水中游動。似乎一直在發射神秘的電波。
121,30,5,Ce Pokémon fait tourner son corps géométriquepour se déplacer dans l’eau. Il semblerait qu’ilémette continuellement des ondes mystérieuses.
121,30,6,"Es rotiert seinen geometrischen Körper, um sichim Wasser fortzubewegen. Wie es scheint,sendet es immerzu mysteriöse Radiowellen aus."
121,30,7,Se desplaza por el agua haciendo girar sucuerpo geométrico. Parece que emite unasextrañas ondas electromagnéticas.
121,30,8,Nuota ruotando il suo corpo geometrico.Sembra che emetta costantemente deimisteriosi segnali radio.
121,30,9,It rotates its geometrically shaped body to swimthrough the water. It always seems to besending out mysterious radio waves.
121,30,11,幾何学的な　ボディを　回転し水中を　泳ぐ。　常に　謎の電波を　発信して　いるらしい。
121,30,12,能旋转几何图形一样的身体在水中游泳。好像一直在发射神秘的电波。
121,31,1,コアと　よばれる　ちゅうしんぶぶんがなないろに　かがやくのは　つうしんしているからだと　いわれている。
121,31,3,코어라고 불리는 중심 부분이일곱 빛깔로 빛나는 것은 통신을하고 있기 때문이라고 전해진다.
121,31,4,據說被稱為核心的中心部分之所以會閃爍七彩的光芒，是因為牠正在進行通訊。
121,31,5,"On dit que si le centre de son corps, appeléle cœur, brille de sept couleurs, c’est parcequ’il est en train de communiquer."
121,31,6,"Den Mittelteil seines Körpers nennt man „Kern“.Man sagt, es würde damit kommunizieren, wenndieser in den Regenbogenfarben leuchtet."
121,31,7,"Su parte central se conoce como núcleo. Secree que, cuando este brilla con siete colores,es señal de que se está comunicando."
121,31,8,"La parte centrale, chiamata nucleo, riluce deisette colori dell’arcobaleno. Si dice che lo usiper comunicare."
121,31,9,The center section is named the core.People think it is communicating whenit glows in seven colors.
121,31,11,コアと　呼ばれる　中心部分が七色に　輝くのは　通信しているからだと　言われている。
121,31,12,据说当被称为其核心的中心部分闪烁着七色光芒时，就代表着它正在传达信息。
121,32,1,コアと　よばれる　ちゅうしんぶぶんがなないろに　かがやくのは　つうしんしているからだと　いわれている。
121,32,3,코어라고 불리는 중심 부분이일곱 빛깔로 빛나는 것은 통신을하고 있기 때문이라고 전해진다.
121,32,4,據說被稱為核心的中心部分之所以會閃爍七彩的光芒，是因為牠正在進行通訊。
121,32,5,"On dit que si le centre de son corps, appeléle cœur, brille de sept couleurs, c’est parcequ’il est en train de communiquer."
121,32,6,"Den Mittelteil seines Körpers nennt man „Kern“.Man sagt, es würde damit kommunizieren, wenndieser in den Regenbogenfarben leuchtet."
121,32,7,"Su parte central se conoce como núcleo. Secree que, cuando este brilla con siete colores,es señal de que se está comunicando."
121,32,8,"La parte centrale, chiamata nucleo, riluce deisette colori dell’arcobaleno. Si dice che lo usiper comunicare."
121,32,9,The center section is named the core.People think it is communicating whenit glows in seven colors.
121,32,11,コアと　呼ばれる　中心部分が七色に　輝くのは　通信しているからだと　言われている。
121,32,12,据说当被称为其核心的中心部分闪烁着七色光芒时，就代表着它正在传达信息。
121,33,1,きょうれつな　サイコパワーをはなつとき　コアと　よばれるきかんが　なないろに　きらめく。　
121,33,3,강렬한 사이코 파워를 발산할 때코어라고 불리는 기관이일곱 색깔로 빛난다.
121,33,4,釋放強烈的精神力量時，被稱為核心的器官就會閃爍七彩光芒。
121,33,5,"S’il déchaîne son pouvoir psychique puissant,son organe appelé « cœur » se met à brillerde sept couleurs."
121,33,6,"Das als Kern bezeichnete Organ dieses Pokémonerstrahlt in den sieben Farben des Regenbogens,wenn Starmie mächtige Psycho-Kräfte entfesselt."
121,33,7,"Su órgano central, conocido como núcleo, brillacon los colores del arcoíris cuando se dispone aliberar sus potentes poderes psíquicos."
121,33,8,"Quando scatena i suoi poteri psichici, l’organocentrale, detto nucleo, brilla di sette coloridiversi."
121,33,9,This Pokémon has an organ known as its core.The organ glows in seven colors when Starmie isunleashing its potent psychic powers.
121,33,11,強烈な　サイコパワーを　放つときコアと　呼ばれる　器官が七色に　きらめく。
121,33,12,当它释放强烈的精神力量时，被称为核心的器官就会发出七彩的光芒，
121,34,1,からだを　こうそくで　かいてんさせうみを　およぎながら　ちいさなプランクトンを　きゅうしゅうする。　
121,34,3,몸을 고속으로 회전시켜바다를 헤엄치며작은 플랑크톤을 흡수한다.
121,34,4,會高速旋轉著身體在海裡游泳，並且同時吸食微小的浮游生物。
121,34,5,Il aspire du plancton quand il nage dans la meren faisant tourner son corps à grande vitesse.
121,34,6,"Starmie bewegt sich im Wasser fort, indem esseinen Körper mit hoher Geschwindigkeit rotierenlässt. Unterwegs absorbiert es winziges Plankton."
121,34,7,Starmie absorbe plancton al tiempo que nadapor el mar haciendo girar su cuerpo a granvelocidad.
121,34,8,Risucchia il plancton mentre nuota nel marefacendo ruotare il suo corpo ad alta velocità.
121,34,9,"Starmie swims by spinning its body at high speed.As this Pokémon cruises through the ocean, itabsorbs tiny plankton."
121,34,11,体を　高速で　回転させ海を　泳ぎながら小さな　プランクトンを　吸収する。
121,34,12,会高速旋转着身体一边游泳一边吸收微小的浮游生物。
122,1,9,"If interruptedwhile it ismiming, it will slap around theoffender with itsbroad hands."
122,2,9,"If interruptedwhile it ismiming, it will slap around theoffender with itsbroad hands."
122,3,9,Always practicesits pantomime act.It makes enemies believe somethingexists thatreally doesn't.
122,4,9,"A skilled mimefrom birth, itgains the ability to create invisi­ble objects as itmatures."
122,5,9,Its fingertipsemit a peculiarforce field that hardens air tocreate an actualwall.
122,6,9,It uses themysteriouspower it has in its fingers tosolidify air intoan invisible wall.
122,7,9,"MR. MIME is a master of pantomime.Its gestures and motions convincewatchers that something unseeable actually exists. Once it is believed,it will exist as if it were a real thing."
122,8,9,"MR. MIME is a master of pantomime.Its gestures and motions convincewatchers that something unseeable actually exists. Once it is believed,it will exist as if it were a real thing."
122,9,9,"A MR. MIME is a master of pantomime. It canconvince others that something unseeableactually exists. Once believed, theimaginary object does become real."
122,10,9,It is adept at conning people. It is saidto be able to create walls out of thinair by miming.
122,11,9,"If interrupted while it is miming, it willsuddenly DOUBLESLAP the offender with itsbroad hands."
122,12,9,It is a pantomime expert that cancreate invisible but solid wallsusing miming gestures.
122,13,9,Emanations from its fingertipssolidify the air into invisible wallsthat repel even harsh attacks.
122,14,9,It shapes an invisible wall in midairby minutely vibrating its fingertipsto stop molecules in the air.
